1399,644,0.10617
1400,645,0.024021
1401,646,0.050448
1402,647,0.14051
1403,648,0.22251
1404,649,0.3016
1405,650,0.41457
1406,652,0.47162
1407,653,0.3829
1408,654,0.27623
1409,655,0.17032
1410,656,0.10824
1411,657,0.02571
1412,658,0.10837
1413,659,0.19275
1414,660,0.28856
1415,661,0.39027
1416,662,0.48061
1417,664,0.39037
1418,665,0.31192
1419,666,0.1791
1420,667,0.11902
1421,668,0.003
1422,669,0.084853
1423,670,0.18001
1424,671,0.27851
1425,672,0.36918
1426,673,0.47169
1427,675,0.39585
1428,676,0.2922
1429,677,0.20008
1430,678,0.11568
1431,679,0.10578
1432,680,0.18735
1433,681,0.29526
1434,682,0.39347
1435,683,0.49972
1436,685,0.4392
1437,686,0.34766
1438,687,0.29478
1439,688,0.25989
1440,689,0.28598
1441,690,0.34789
1442,691,0.43808
1443,692,0.55643
1444,694,0.53316
1445,695,0.46748
1446,696,0.40293
1447,697,0.36737
1448,698,0.36971
1449,699,0.43218
1450,700,0.51312
1451,702,0.5592
1452,703,0.43823
1453,704,0.32856
1454,705,0.28517
1455,706,0.32225
1456,707,0.428
1457,708,0.5561
1458,710,0.45547
1459,711,0.32769
1460,712,0.26305
1461,713,0.3006
1462,714,0.39054
1463,715,0.53178
1464,717,0.444
1465,718,0.3198
1466,719,0.21193
1467,720,0.19609
1468,721,0.30063
1469,722,0.4414
1470,724,0.46751
1471,725,0.31241
1472,726,0.17021
1473,727,0.13085
1474,728,0.23842
1475,729,0.3764
1476,731,0.4593
1477,732,0.31957
1478,733,0.18086
1479,734,0.095153
1480,735,0.17002
1481,736,0.29266
1482,737,0.40749
1483,739,0.41432
1484,740,0.30445
1485,741,0.17611
1486,742,0.076785
1487,743,0.018367
1488,744,0.12239
1489,745,0.17984
1490,746,0.26063
1491,747,0.30096
1492,748,0.37783
1493,749,0.40116
1494,751,0.37178
1495,752,0.32351
1496,753,0.26601
1497,754,0.20838
1498,755,0.15646
1499,756,0.10772
1500,757,0.074574
1501,758,0.0062642
1502,759,0.032458
1503,760,0.074842
1504,761,0.14876
1505,762,0.19751
1506,763,0.24296
1507,764,0.3117
1508,765,0.39318
1509,766,0.45069
1510,767,0.53276
1511,768,0.6129
1512,769,0.70375
1513,770,0.77168
1514,771,0.83777
1515,773,0.87221
1516,774,0.91328
1517,775,0.94057
1518,776,0.97774
1519,777,1.0013
1520,778,1.0201
1521,779,1.0274
1522,780,1.0293
1523,781,1.0264
1524,782,1.0121
1525,783,0.99177
1526,784,0.95676
1527,785,0.93351
1528,785,0.91001
1529,786,0.85745
1530,787,0.82247
1531,788,0.77948
1532,788,0.74488
1533,789,0.68881
1534,790,0.6576
1535,790,0.60402
1536,791,0.5398
1537,792,0.50156
1538,792,0.41503
1539,793,0.36439
1540,793,0.29929
1541,794,0.21319
1542,794,0.1963
1543,795,0.084138
1544,795,0.16631
1545,796,0.07777
1546,797,0.21376
1547,797,0.25059
1548,798,0.39417
1549,798,0.48056
1550,799,0.60094
1551,799,0.72914
1552,800,0.88559
1553,800,1.0745
1554,801,1.2518
1555,802,1.4608
1556,803,1.694
1557,803,1.9235
1558,804,2.2132
1559,805,2.5222
1560,805,2.8384
1561,806,3.1981
1562,806,3.5677
1563,807,3.9852
2417,20,3.7431
2418,20,3.4773
2419,21,3.1743
2420,21,2.9176
2421,22,2.6047
2422,23,2.3597
2423,23,2.0941
2424,24,1.8307
2425,25,1.6432
2426,25,1.3604
2427,26,1.1331
2428,27,0.94416
2429,28,0.81849
2430,28,0.59876
2431,29,0.38179
2432,30,0.2287
2433,31,0.16504
2434,32,0.26598
2435,33,0.38845
2436,34,0.4854
2437,34,0.45388
2438,35,0.41231
2439,36,0.38647
2440,37,0.36813
2441,38,0.35928
2442,39,0.36154
2443,40,0.37482
2444,41,0.4089
2445,42,0.42137
2446,43,0.47852
2447,44,0.54583
2448,45,0.61929
2449,47,0.61792
2450,48,0.56857
2451,49,0.5127
2452,50,0.48306
2453,51,0.45033
2454,52,0.42351
2455,53,0.43293
2456,54,0.43656
2457,55,0.46211
2458,56,0.47487
2459,57,0.49512
2460,58,0.52012
2461,59,0.5879
2462,60,0.57699
2463,61,0.66194
2464,62,0.6781
2465,64,0.64596
2466,65,0.62864
2467,66,0.58309
2468,67,0.566
2469,68,0.53812
2470,69,0.51556
2471,70,0.49736
2472,71,0.48658
2473,72,0.49334
2474,73,0.45483
2475,74,0.44475
2476,75,0.44388
2477,76,0.42733
2478,77,0.43891
2479,78,0.42762
2480,79,0.40641
2481,80,0.41006
2482,81,0.37935
2483,82,0.40195
2484,83,0.3752
2485,84,0.35226
2486,85,0.37135
2487,86,0.36171
2488,87,0.38529
2489,88,0.38191
2490,89,0.3811
2491,90,0.37879
2492,91,0.36684
2493,92,0.36205
2494,93,0.33405
2495,94,0.32432
2496,95,0.2886
2497,96,0.28728
2498,97,0.31687
2499,98,0.42771
2500,99,0.51295
2501,101,0.43671
2502,102,0.38268
2503,103,0.44805
2504,105,0.53175
2505,106,0.50736
2506,108,0.61303
2507,109,0.64307
2508,111,0.68335
2509,113,0.72062
2510,115,0.74492
2511,118,0.70719
2512,120,0.61082
2513,123,0.41755
2514,125,0.22335
2515,128,0.26886
2516,130,0.78595
2517,132,1.4113
2518,134,2.0743
2519,135,2.8249
2520,136,3.6302
2573,1558,3.7408
2574,1558,2.71
2575,1558,1.7078
2576,1558,0.67814
2577,1558,0.4573
2578,1559,1.45
2579,809,0.9027
2580,811,0.40483
2581,813,0.13609
2582,815,0.38977
2583,818,0.56685
2584,820,0.72212
2585,822,0.80635
2586,823,0.84403
2587,825,0.77723
2588,827,0.74412
2589,829,0.73903
2590,830,0.64012
2591,832,0.62789
2592,833,0.5364
2593,835,0.56638
2594,836,0.45319
2595,837,0.56431
2596,839,0.44123
2597,840,0.41809
2598,842,0.5076
2599,843,0.36027
2600,844,0.45221
2601,846,0.44551
2602,847,0.3371
2603,848,0.42624
2604,850,0.42517
2605,851,0.3041
2606,852,0.39897
2607,854,0.4629
2608,855,0.34842
2609,856,0.39002
2610,857,0.52287
2611,859,0.43816
2612,860,0.42208
2613,861,0.45382
2614,862,0.57281
2615,864,0.50155
2616,865,0.50132
2617,866,0.61674
2618,868,0.54801
2619,869,0.61278
2620,871,0.61192
2621,873,0.68782
2622,874,0.70098
2623,876,0.74573
2624,878,0.77877
2625,880,0.7964
2626,883,0.76277
2627,885,0.6563
2628,887,0.50649
2629,889,0.28066
2630,892,0.21005
2631,894,0.60325
2632,895,1.0909
2633,897,1.681
2634,898,2.3575
2635,900,3.0789
2636,901,3.7885
