3404,2451,0.098091
3405,2452,0.15718
3406,2453,0.31105
3407,2453,0.27218
3408,2454,0.12042
3409,2455,0.19826
3410,403,0.29043
3411,2456,0.19301
3412,2457,0.096985
3413,2458,0.27966
3414,2458,0.24716
3415,2459,0.056992
3416,2460,0.2663
3417,410,0.35939
3418,2461,0.32393
3419,412,0.41585
3420,413,0.43399
3421,414,0.46848
3422,416,0.46093
3423,417,0.4332
3424,418,0.41525
3425,419,0.41968
3426,420,0.43433
3427,422,0.43579
3428,423,0.39183
3429,424,0.34379
3430,425,0.33404
3431,426,0.35626
3432,428,0.32814
3433,429,0.28522
3434,430,0.2262
3435,431,0.22708
3436,432,0.2407
3437,434,0.25608
3438,435,0.2388
3439,436,0.19708
3440,437,0.15938
3441,438,0.14594
3442,439,0.12008
3443,440,0.11929
3444,441,0.10096
3445,442,0.07882
3446,443,0.0653
3447,444,0.045898
3448,445,0.040028
3449,446,0.043035
3450,447,0.052621
3451,448,0.049826
3452,449,0.059481
3453,450,0.06691
3454,451,0.091967
3455,452,0.10935
3456,453,0.11591
3457,454,0.12537
3458,455,0.14818
3459,456,0.15825
3460,457,0.15138
3461,458,0.16922
3462,459,0.19089
3463,460,0.20959
3464,461,0.2316
3465,462,0.28381
3466,463,0.34594
3467,465,0.42812
3468,466,0.32081
3469,467,0.2084
3470,468,0.080102
3471,469,0.11061
3472,470,0.26915
3473,472,0.42009
3474,473,0.21038
3475,474,0.056103
3476,475,0.22206
3477,477,0.41302
3478,478,0.16225
3479,479,0.04794
3480,480,0.28964
3481,482,0.34262
3482,483,0.090076
3483,484,0.17861
3484,486,0.41698
3485,487,0.17673
3486,488,0.15186
3487,489,0.37278
3488,491,0.22543
3489,492,0.15412
3490,493,0.34224
3491,495,0.30637
3492,496,0.14896
3493,497,0.26034
3494,499,0.37464
3495,500,0.16885
3496,501,0.11238
3497,502,0.28797
3498,504,0.24845
3499,505,0.044331
3500,506,0.19621
3501,508,0.26344
3502,509,0.052206
3503,510,0.15438
3504,512,0.27884
3505,513,0.098249
3506,514,0.097735
3507,515,0.26251
3508,517,0.12647
3509,518,0.1058
3510,519,0.25296
3511,521,0.15681
3512,522,0.16556
3513,523,0.27065
3514,525,0.21528
3515,526,0.22492
3516,527,0.27548
3517,529,0.28036
3518,530,0.26848
3519,531,0.27019
3520,533,0.28313
3521,534,0.28198
3522,536,0.28109
3523,539,0.27406
3524,555,0.269
3525,562,0.258
3526,564,0.25291
3527,566,0.25274
3528,567,0.23503
3529,568,0.22133
3530,569,0.2102
3531,570,0.19555
3532,571,0.18438
3533,572,0.17232
3534,573,0.16642
3535,574,0.18327
3536,574,0.17327
3537,575,0.15571
3538,576,0.12299
3539,577,0.11985
3540,578,0.14853
3541,579,0.13692
3542,581,0.17713
3543,582,0.14695
3544,583,0.12084
3545,584,0.071047
3546,585,0.070462
3547,586,0.0325
3548,587,0.041173
3549,588,0.08535
3550,589,0.13195
3551,590,0.18141
3552,591,0.23752
3553,593,0.21919
3554,594,0.17647
3555,595,0.14584
3556,596,0.095215
3557,597,0.082694
3558,598,0.092067
3559,599,0.16247
3560,600,0.23177
3561,601,0.31367
3562,603,0.23663
3563,604,0.18354
3564,605,0.083096
3565,606,0.050028
3566,607,0.12958
3567,608,0.23422
3568,609,0.3663
3569,611,0.30442
3570,612,0.20404
3571,613,0.098586
3572,614,0.061495
3573,615,0.17151
3574,616,0.31274
3575,618,0.42194
3576,619,0.25706
3577,620,0.085548
3578,621,0.066004
3579,622,0.26886
3580,623,0.4312
3581,625,0.34107
3582,626,0.16505
3583,627,0.042663
3584,628,0.18911
3585,629,0.3677
3586,631,0.50218
3587,632,0.34697
3588,633,0.18354
3589,634,0.11621
3590,635,0.22775
3591,636,0.39373
3592,638,0.51886
3593,639,0.34868
3594,640,0.2347
3595,641,0.15177
3596,642,0.24348
3597,643,0.41924
3598,645,0.49105
3599,646,0.27571
3600,647,0.13994
3601,648,0.20012
3602,649,0.38209
3603,651,0.46674
3604,652,0.21503
3605,653,0.067048
3606,654,0.25014
3607,656,0.52701
3608,657,0.25322
3609,658,0.021771
3610,659,0.21035
3611,660,0.48393
3612,662,0.25987
3613,663,0.054606
3614,664,0.18026
3615,665,0.46142
3616,667,0.38057
3617,668,0.13128
3618,669,0.13166
3619,670,0.3239
3620,672,0.48047
3621,673,0.29879
3622,674,0.092439
3623,675,0.14183
3624,676,0.34248
3625,677,0.51101
3626,679,0.39061
3627,680,0.17175
3628,681,0.025577
3629,682,0.18375
3630,683,0.34802
3631,685,0.50273
3632,686,0.3327
3633,687,0.12302
3634,688,0.062594
3635,689,0.24101
3636,690,0.41634
3637,692,0.42079
3638,693,0.24625
3639,694,0.068066
3640,695,0.074755
3641,696,0.23865
3642,697,0.38556
3643,699,0.44553
3644,700,0.30331
3645,701,0.15925
3646,702,0.022027
3647,703,0.11636
3648,704,0.25005
3649,705,0.383
3650,707,0.32863
3651,708,0.2085
3652,709,0.082202
3653,710,0.14552
3654,711,0.27139
3655,713,0.342
3656,714,0.18359
3657,715,0.13069
3658,716,0.23116
3659,718,0.30327
3660,719,0.20127
3661,720,0.18578
3662,721,0.3053
3663,723,0.23685
3664,724,0.24531
3665,725,0.34771
3666,727,0.32329
3667,728,0.37421
3668,729,0.4511
3669,730,0.56348
3670,732,0.64636
3671,733,0.74061
3672,734,0.84567
3673,735,0.94888
3674,736,1.0493
3675,737,1.1381
3676,738,1.2279
3677,739,1.3136
3678,740,1.3687
3679,741,1.4172
3680,742,1.4642
3681,743,1.4968
3682,743,1.4827
3683,744,1.5006
3684,745,1.4743
3685,746,1.4503
3686,747,1.4609
3687,748,1.4393
3688,748,1.3947
3689,749,1.324
3690,750,1.2533
3691,751,1.1646
3692,752,1.0964
3693,753,1.0433
3694,754,0.99633
3695,755,0.94612
3696,756,0.8902
3697,757,0.83745
3698,758,0.78705
3699,759,0.74932
3700,760,0.71202
3701,761,0.66851
3702,762,0.62441
3703,763,0.58581
3704,764,0.54946
3705,765,0.52263
3706,766,0.52449
3707,768,0.53074
3708,769,0.45191
3709,770,0.36321
3710,771,0.29485
3711,772,0.23622
3712,773,0.20559
3713,774,0.21916
3714,775,0.27372
3715,776,0.33852
3716,777,0.42117
3717,779,0.44428
3718,780,0.36053
3719,781,0.2648
3720,782,0.17261
3721,783,0.079957
3722,784,0.10556
3723,785,0.22324
3724,786,0.35065
3725,788,0.4237
3726,789,0.25606
3727,790,0.091573
3728,791,0.092867
3729,792,0.24752
3730,793,0.40831
3731,795,0.31481
3732,796,0.14167
3733,797,0.065323
3734,798,0.25873
3735,799,0.42608
3736,801,0.29991
3737,802,0.13335
3738,803,0.15641
3739,804,0.3254
3740,806,0.42615
3741,807,0.29593
3742,808,0.19607
3743,809,0.24125
3744,810,0.40324
3745,812,0.37087
3746,813,0.22469
3747,814,0.16308
3748,815,0.25701
3749,816,0.42366
3750,818,0.3162
3751,819,0.14784
3752,820,0.063511
3753,821,0.2007
3754,822,0.365
3755,824,0.32961
3756,825,0.15972
3757,826,0.078568
3758,827,0.20322
3759,829,0.34357
3760,830,0.17991
3761,831,0.15262
3762,833,0.29674
3763,834,0.10935
3764,835,0.29415
3765,837,0.097595
3766,838,0.23507
3767,840,0.10867
3768,841,0.19223
3769,843,0.12433
3770,844,0.18745
3771,846,0.15303
3772,847,0.16227
3773,849,0.22217
3774,850,0.10018
3775,852,0.32138
3776,853,0.087693
3777,854,0.21109
3778,856,0.24439
3779,857,0.054148
3780,858,0.27912
3781,860,0.2062
3782,861,0.048104
3783,862,0.26931
3784,864,0.30579
3785,865,0.073498
3786,866,0.19226
3787,867,0.409
3788,869,0.25868
3789,870,0.074632
3790,871,0.19622
3791,872,0.40937
3792,874,0.33049
3793,875,0.13567
3794,876,0.080654
3795,877,0.28406
3796,879,0.47701
3797,880,0.31606
3798,881,0.13297
3799,882,0.060926
3800,883,0.22381
3801,884,0.43226
3802,886,0.37822
3803,887,0.20739
3804,888,0.044045
3805,889,0.15469
3806,890,0.32601
3807,892,0.47444
3808,893,0.28651
3809,894,0.13036
3810,895,0.10108
3811,896,0.27577
3812,897,0.45613
3813,899,0.33258
3814,900,0.14656
3815,901,0.042544
3816,902,0.23201
3817,903,0.40636
3818,905,0.3703
3819,906,0.17147
3820,907,0.020809
3821,908,0.22182
3822,909,0.44031
3823,911,0.32668
3824,912,0.16413
3825,913,0.078237
3826,914,0.20629
3827,915,0.42506
3828,917,0.27906
3829,918,0.09898
3830,919,0.16812
3831,920,0.40099
3832,922,0.26138
3833,923,0.17702
3834,924,0.3794
3835,926,0.29764
3836,927,0.29285
3837,929,0.37084
3838,930,0.3565
3839,932,0.3408
3840,934,0.40025
3841,935,0.40806
3842,937,0.35579
3843,939,0.28746
3844,941,0.17117
3845,943,0.15744
3846,945,0.43855
3847,947,0.86951
3848,949,1.4378
3849,950,2.0483
3850,951,2.7832
3851,952,3.5592
4443,1,3.6259
4444,1,3.1497
4445,1,2.6587
4446,1,2.1758
4447,1,1.6555
4448,1,1.1208
4449,1,0.5925
4450,1,0.26752
4451,2,0.14291
4452,3,0.085322
4453,4,0.15427
4454,5,0.2441
4455,6,0.31839
4456,7,0.39159
4457,7,0.43471
4458,8,0.42797
4459,9,0.40204
4460,10,0.39675
4461,11,0.37523
4462,12,0.35752
4463,13,0.36683
4464,14,0.36159
4465,15,0.38748
4466,16,0.40959
4467,17,0.45146
4468,18,0.47073
4469,19,0.51053
4470,21,0.51606
4471,22,0.48222
4472,23,0.45266
4473,24,0.42308
4474,25,0.38498
4475,26,0.35682
4476,27,0.33849
4477,28,0.33699
4478,29,0.34687
4479,30,0.40443
4480,31,0.46302
4481,32,0.54239
4482,34,0.43724
4483,35,0.33099
4484,36,0.20818
4485,37,0.11938
4486,38,0.10288
4487,39,0.17678
4488,40,0.25595
4489,41,0.36725
4490,42,0.45908
4491,44,0.46058
4492,45,0.33709
4493,46,0.26469
4494,47,0.16665
4495,48,0.16386
4496,49,0.22211
4497,50,0.35575
4498,51,0.46351
4499,53,0.45469
4500,54,0.31509
4501,55,0.20909
4502,56,0.18275
4503,57,0.28678
4504,58,0.43694
4505,60,0.40234
4506,61,0.18762
4507,62,0.1448
4508,63,0.33599
4509,65,0.45061
4510,66,0.17992
4511,67,0.13529
4512,68,0.37229
4513,70,0.2324
4514,71,0.11517
4515,73,0.41251
4516,74,0.06385
4517,75,0.37708
4518,77,0.13652
4519,78,0.38738
4520,80,0.18638
4521,82,0.29801
4522,83,0.40187
4523,85,0.34721
4524,87,0.3588
4525,89,0.41888
4526,91,0.46149
4527,94,0.41203
4528,96,0.33022
4529,99,0.14265
4530,101,0.24543
4531,104,0.67174
4532,106,1.2517
4533,107,1.984
4534,109,2.7737
4535,1559,2.0143
4536,1558,1.1158
4537,1557,0.358
4538,1555,0.45707
4539,1553,1.1336
4540,1551,1.6914
4541,1549,2.1308
